Step,AgentID,FirmType,Profit,IncomeBracket,NumPeople,SpendRatio,IncomeTaxRate,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare
122,16,necessity,-1647974.5157347606,,,,,,,,,
122,17,necessity,-1947231.2689229595,,,,,,,,,
122,18,necessity,-2048408.697851316,,,,,,,,,
122,19,necessity,-1829964.1047756847,,,,,,,,,
122,20,necessity,-3080091.6759013557,,,,,,,,,
122,21,necessity,-2545819.1718588374,,,,,,,,,
122,22,necessity,-2518242.7207720224,,,,,,,,,
122,23,necessity,-1372078.3449320227,,,,,,,,,
122,24,necessity,-1175530.1865281698,,,,,,,,,
122,25,necessity,-1505225.8795686262,,,,,,,,,
122,26,necessity,-1662602.5079018916,,,,,,,,,
122,27,necessity,-1742049.232226309,,,,,,,,,
122,28,necessity,-2471282.148810977,,,,,,,,,
122,29,necessity,-2904601.4316861858,,,,,,,,,
122,30,necessity,-1603428.3719318332,,,,,,,,,
122,31,necessity,-2568771.2327886634,,,,,,,,,
122,32,luxury,-851919.4744617977,,,,,,,,,
122,33,luxury,-891679.9541593319,,,,,,,,,
122,34,luxury,-927607.8817925256,,,,,,,,,
122,35,luxury,-1534545.9553649428,,,,,,,,,
122,36,luxury,-2407507.2406302956,,,,,,,,,
122,37,luxury,-1448826.348885984,,,,,,,,,
122,38,luxury,-2404973.1340044285,,,,,,,,,
122,39,luxury,-1370921.5568438442,,,,,,,,,
122,40,luxury,-1868148.8139021436,,,,,,,,,
122,41,luxury,-1378378.9417461217,,,,,,,,,
122,42,luxury,-2142438.1299845157,,,,,,,,,
122,43,luxury,-1509102.8508328032,,,,,,,,,
122,44,luxury,-655448.8107511632,,,,,,,,,
122,45,luxury,-2731521.2572935433,,,,,,,,,
122,46,luxury,-611853.4681966422,,,,,,,,,
122,47,luxury,-1630173.6061861592,,,,,,,,,
122,48,luxury,-892780.7924915468,,,,,,,,,
122,49,luxury,-1653420.2902414391,,,,,,,,,
122,50,luxury,-1735107.6942824223,,,,,,,,,
122,51,luxury,-803207.7044223988,,,,,,,,,
123,2,necessity,-2672078.8091120287,,,,,,,,,
123,3,necessity,-1628235.2042909632,,,,,,,,,
123,4,necessity,-2052076.928370357,,,,,,,,,
123,5,necessity,-3251684.4266378633,,,,,,,,,
123,6,necessity,-2513530.3433803036,,,,,,,,,
123,7,necessity,-2531202.043823141,,,,,,,,,
123,8,necessity,-2564765.6649194574,,,,,,,,,
123,9,necessity,-1605548.4690307248,,,,,,,,,
123,10,necessity,-2723607.7201912757,,,,,,,,,
123,11,necessity,-2535200.0504547204,,,,,,,,,
123,12,necessity,-1587850.5756606157,,,,,,,,,
123,13,necessity,-1651115.1388065564,,,,,,,,,
123,14,necessity,-2900132.329001141,,,,,,,,,
123,15,necessity,-2490085.9601390543,,,,,,,,,
123,16,necessity,-1647974.5157347606,,,,,,,,,
123,17,necessity,-1947231.2689229595,,,,,,,,,
123,18,necessity,-2048408.697851316,,,,,,,,,
123,19,necessity,-1829964.1047756847,,,,,,,,,
123,20,necessity,-3080091.6759013557,,,,,,,,,
123,21,necessity,-2545819.1718588374,,,,,,,,,
123,22,necessity,-2518242.7207720224,,,,,,,,,
123,23,necessity,-1372078.3449320227,,,,,,,,,
123,24,necessity,-1175530.1865281698,,,,,,,,,
123,25,necessity,-1505225.8795686262,,,,,,,,,
123,26,necessity,-1662602.5079018916,,,,,,,,,
123,27,necessity,-1742049.232226309,,,,,,,,,
123,28,necessity,-2471282.148810977,,,,,,,,,
123,29,necessity,-2904601.4316861858,,,,,,,,,
123,30,necessity,-1603428.3719318332,,,,,,,,,
123,31,necessity,-2568771.2327886634,,,,,,,,,
123,32,luxury,-851919.4744617977,,,,,,,,,
123,33,luxury,-891679.9541593319,,,,,,,,,
123,34,luxury,-927607.8817925256,,,,,,,,,
123,35,luxury,-1534545.9553649428,,,,,,,,,
123,36,luxury,-2407507.2406302956,,,,,,,,,
123,37,luxury,-1448826.348885984,,,,,,,,,
123,38,luxury,-2404973.1340044285,,,,,,,,,
123,39,luxury,-1370921.5568438442,,,,,,,,,
123,40,luxury,-1868148.8139021436,,,,,,,,,
123,41,luxury,-1378378.9417461217,,,,,,,,,
123,42,luxury,-2142438.1299845157,,,,,,,,,
123,43,luxury,-1509102.8508328032,,,,,,,,,
123,44,luxury,-655448.8107511632,,,,,,,,,
123,45,luxury,-2731521.2572935433,,,,,,,,,
123,46,luxury,-611853.4681966422,,,,,,,,,
123,47,luxury,-1630173.6061861592,,,,,,,,,
123,48,luxury,-892780.7924915468,,,,,,,,,
123,49,luxury,-1653420.2902414391,,,,,,,,,
123,50,luxury,-1735107.6942824223,,,,,,,,,
123,51,luxury,-803207.7044223988,,,,,,,,,
124,2,necessity,-2672078.8091120287,,,,,,,,,
124,3,necessity,-1628235.2042909632,,,,,,,,,
124,4,necessity,-2052076.928370357,,,,,,,,,
124,5,necessity,-3251684.4266378633,,,,,,,,,
124,6,necessity,-2513530.3433803036,,,,,,,,,
124,7,necessity,-2531202.043823141,,,,,,,,,
124,8,necessity,-2564765.6649194574,,,,,,,,,
124,9,necessity,-1605548.4690307248,,,,,,,,,
124,10,necessity,-2723607.7201912757,,,,,,,,,
124,11,necessity,-2535200.0504547204,,,,,,,,,
124,12,necessity,-1587850.5756606157,,,,,,,,,
124,13,necessity,-1651115.1388065564,,,,,,,,,
124,14,necessity,-2900132.329001141,,,,,,,,,
124,15,necessity,-2490085.9601390543,,,,,,,,,
124,16,necessity,-1647974.5157347606,,,,,,,,,
124,17,necessity,-1947231.2689229595,,,,,,,,,
124,18,necessity,-2048408.697851316,,,,,,,,,
124,19,necessity,-1829964.1047756847,,,,,,,,,
124,20,necessity,-3080091.6759013557,,,,,,,,,
124,21,necessity,-2545819.1718588374,,,,,,,,,
124,22,necessity,-2518242.7207720224,,,,,,,,,
124,23,necessity,-1372078.3449320227,,,,,,,,,
124,24,necessity,-1175530.1865281698,,,,,,,,,
124,25,necessity,-1505225.8795686262,,,,,,,,,
124,26,necessity,-1662602.5079018916,,,,,,,,,
124,27,necessity,-1742049.232226309,,,,,,,,,
124,28,necessity,-2471282.148810977,,,,,,,,,
124,29,necessity,-2904601.4316861858,,,,,,,,,
124,30,necessity,-1603428.3719318332,,,,,,,,,
124,31,necessity,-2568771.2327886634,,,,,,,,,
124,32,luxury,-851919.4744617977,,,,,,,,,
124,33,luxury,-891679.9541593319,,,,,,,,,
124,34,luxury,-927607.8817925256,,,,,,,,,
124,35,luxury,-1534545.9553649428,,,,,,,,,
124,36,luxury,-2407507.2406302956,,,,,,,,,
124,37,luxury,-1448826.348885984,,,,,,,,,
124,38,luxury,-2404973.1340044285,,,,,,,,,
124,39,luxury,-1370921.5568438442,,,,,,,,,
124,40,luxury,-1868148.8139021436,,,,,,,,,
124,41,luxury,-1378378.9417461217,,,,,,,,,
124,42,luxury,-2142438.1299845157,,,,,,,,,
124,43,luxury,-1509102.8508328032,,,,,,,,,
124,44,luxury,-655448.8107511632,,,,,,,,,
124,45,luxury,-2731521.2572935433,,,,,,,,,
124,46,luxury,-611853.4681966422,,,,,,,,,
124,47,luxury,-1630173.6061861592,,,,,,,,,
124,48,luxury,-892780.7924915468,,,,,,,,,
124,49,luxury,-1653420.2902414391,,,,,,,,,
124,50,luxury,-1735107.6942824223,,,,,,,,,
124,51,luxury,-803207.7044223988,,,,,,,,,
125,2,necessity,-2672078.8091120287,,,,,,,,,
125,3,necessity,-1628235.2042909632,,,,,,,,,
125,4,necessity,-2052076.928370357,,,,,,,,,
125,5,necessity,-3251684.4266378633,,,,,,,,,
125,6,necessity,-2513530.3433803036,,,,,,,,,
125,7,necessity,-2531202.043823141,,,,,,,,,
125,8,necessity,-2564765.6649194574,,,,,,,,,
125,9,necessity,-1605548.4690307248,,,,,,,,,
125,10,necessity,-2723607.7201912757,,,,,,,,,
125,11,necessity,-2535200.0504547204,,,,,,,,,
125,12,necessity,-1587850.5756606157,,,,,,,,,
125,13,necessity,-1651115.1388065564,,,,,,,,,
125,14,necessity,-2900132.329001141,,,,,,,,,
125,15,necessity,-2490085.9601390543,,,,,,,,,
125,16,necessity,-1647974.5157347606,,,,,,,,,
125,17,necessity,-1947231.2689229595,,,,,,,,,
125,18,necessity,-2048408.697851316,,,,,,,,,
125,19,necessity,-1829964.1047756847,,,,,,,,,
125,20,necessity,-3080091.6759013557,,,,,,,,,
125,21,necessity,-2545819.1718588374,,,,,,,,,
125,22,necessity,-2518242.7207720224,,,,,,,,,
125,23,necessity,-1372078.3449320227,,,,,,,,,
125,24,necessity,-1175530.1865281698,,,,,,,,,
125,25,necessity,-1505225.8795686262,,,,,,,,,
125,26,necessity,-1662602.5079018916,,,,,,,,,
125,27,necessity,-1742049.232226309,,,,,,,,,
125,28,necessity,-2471282.148810977,,,,,,,,,
125,29,necessity,-2904601.4316861858,,,,,,,,,
125,30,necessity,-1603428.3719318332,,,,,,,,,
125,31,necessity,-2568771.2327886634,,,,,,,,,
125,32,luxury,-851919.4744617977,,,,,,,,,
125,33,luxury,-891679.9541593319,,,,,,,,,
125,34,luxury,-927607.8817925256,,,,,,,,,
125,35,luxury,-1534545.9553649428,,,,,,,,,
125,36,luxury,-2407507.2406302956,,,,,,,,,
125,37,luxury,-1448826.348885984,,,,,,,,,
125,38,luxury,-2404973.1340044285,,,,,,,,,
125,39,luxury,-1370921.5568438442,,,,,,,,,
125,40,luxury,-1868148.8139021436,,,,,,,,,
125,41,luxury,-1378378.9417461217,,,,,,,,,
125,42,luxury,-2142438.1299845157,,,,,,,,,
125,43,luxury,-1509102.8508328032,,,,,,,,,
125,44,luxury,-655448.8107511632,,,,,,,,,
125,45,luxury,-2731521.2572935433,,,,,,,,,
125,46,luxury,-611853.4681966422,,,,,,,,,
125,47,luxury,-1630173.6061861592,,,,,,,,,
125,48,luxury,-892780.7924915468,,,,,,,,,
125,49,luxury,-1653420.2902414391,,,,,,,,,
125,50,luxury,-1735107.6942824223,,,,,,,,,
125,51,luxury,-803207.7044223988,,,,,,,,,
126,2,necessity,-2672078.8091120287,,,,,,,,,
126,3,necessity,-1628235.2042909632,,,,,,,,,
126,4,necessity,-2052076.928370357,,,,,,,,,
126,5,necessity,-3251684.4266378633,,,,,,,,,
126,6,necessity,-2513530.3433803036,,,,,,,,,
126,7,necessity,-2531202.043823141,,,,,,,,,
126,8,necessity,-2564765.6649194574,,,,,,,,,
126,9,necessity,-1605548.4690307248,,,,,,,,,
126,10,necessity,-2723607.7201912757,,,,,,,,,
126,11,necessity,-2535200.0504547204,,,,,,,,,
126,12,necessity,-1587850.5756606157,,,,,,,,,
126,13,necessity,-1651115.1388065564,,,,,,,,,
126,14,necessity,-2900132.329001141,,,,,,,,,
126,15,necessity,-2490085.9601390543,,,,,,,,,
126,16,necessity,-1647974.5157347606,,,,,,,,,
126,17,necessity,-1947231.2689229595,,,,,,,,,
126,18,necessity,-2048408.697851316,,,,,,,,,
126,19,necessity,-1829964.1047756847,,,,,,,,,
126,20,necessity,-3080091.6759013557,,,,,,,,,
126,21,necessity,-2545819.1718588374,,,,,,,,,
126,22,necessity,-2518242.7207720224,,,,,,,,,
126,23,necessity,-1372078.3449320227,,,,,,,,,
126,24,necessity,-1175530.1865281698,,,,,,,,,
126,25,necessity,-1505225.8795686262,,,,,,,,,
126,26,necessity,-1662602.5079018916,,,,,,,,,
126,27,necessity,-1742049.232226309,,,,,,,,,
126,28,necessity,-2471282.148810977,,,,,,,,,
126,29,necessity,-2904601.4316861858,,,,,,,,,
126,30,necessity,-1603428.3719318332,,,,,,,,,
126,31,necessity,-2568771.2327886634,,,,,,,,,
126,32,luxury,-851919.4744617977,,,,,,,,,
126,33,luxury,-891679.9541593319,,,,,,,,,
126,34,luxury,-927607.8817925256,,,,,,,,,
126,35,luxury,-1534545.9553649428,,,,,,,,,
126,36,luxury,-2407507.2406302956,,,,,,,,,
126,37,luxury,-1448826.348885984,,,,,,,,,
126,38,luxury,-2404973.1340044285,,,,,,,,,
126,39,luxury,-1370921.5568438442,,,,,,,,,
126,40,luxury,-1868148.8139021436,,,,,,,,,
126,41,luxury,-1378378.9417461217,,,,,,,,,
126,42,luxury,-2142438.1299845157,,,,,,,,,
126,43,luxury,-1509102.8508328032,,,,,,,,,
126,44,luxury,-655448.8107511632,,,,,,,,,
126,45,luxury,-2731521.2572935433,,,,,,,,,
126,46,luxury,-611853.4681966422,,,,,,,,,
126,47,luxury,-1630173.6061861592,,,,,,,,,
126,48,luxury,-892780.7924915468,,,,,,,,,
126,49,luxury,-1653420.2902414391,,,,,,,,,
126,50,luxury,-1735107.6942824223,,,,,,,,,
126,51,luxury,-803207.7044223988,,,,,,,,,
127,2,necessity,-2672078.8091120287,,,,,,,,,
127,3,necessity,-1628235.2042909632,,,,,,,,,
127,4,necessity,-2052076.928370357,,,,,,,,,
127,5,necessity,-3251684.4266378633,,,,,,,,,
127,6,necessity,-2513530.3433803036,,,,,,,,,
127,7,necessity,-2531202.043823141,,,,,,,,,
127,8,necessity,-2564765.6649194574,,,,,,,,,
127,9,necessity,-1605548.4690307248,,,,,,,,,
127,10,necessity,-2723607.7201912757,,,,,,,,,
127,11,necessity,-2535200.0504547204,,,,,,,,,
127,12,necessity,-1587850.5756606157,,,,,,,,,
127,13,necessity,-1651115.1388065564,,,,,,,,,
127,14,necessity,-2900132.329001141,,,,,,,,,
127,15,necessity,-2490085.9601390543,,,,,,,,,
127,16,necessity,-1647974.5157347606,,,,,,,,,
127,17,necessity,-1947231.2689229595,,,,,,,,,
127,18,necessity,-2048408.697851316,,,,,,,,,
127,19,necessity,-1829964.1047756847,,,,,,,,,
127,20,necessity,-3080091.6759013557,,,,,,,,,
127,21,necessity,-2545819.1718588374,,,,,,,,,
127,22,necessity,-2518242.7207720224,,,,,,,,,
127,23,necessity,-1372078.3449320227,,,,,,,,,
127,24,necessity,-1175530.1865281698,,,,,,,,,
127,25,necessity,-1505225.8795686262,,,,,,,,,
127,26,necessity,-1662602.5079018916,,,,,,,,,
127,27,necessity,-1742049.232226309,,,,,,,,,
127,28,necessity,-2471282.148810977,,,,,,,,,
127,29,necessity,-2904601.4316861858,,,,,,,,,
127,30,necessity,-1603428.3719318332,,,,,,,,,
127,31,necessity,-2568771.2327886634,,,,,,,,,
127,32,luxury,-851919.4744617977,,,,,,,,,
127,33,luxury,-891679.9541593319,,,,,,,,,
127,34,luxury,-927607.8817925256,,,,,,,,,
127,35,luxury,-1534545.9553649428,,,,,,,,,
127,36,luxury,-2407507.2406302956,,,,,,,,,
127,37,luxury,-1448826.348885984,,,,,,,,,
127,38,luxury,-2404973.1340044285,,,,,,,,,
127,39,luxury,-1370921.5568438442,,,,,,,,,
127,40,luxury,-1868148.8139021436,,,,,,,,,
127,41,luxury,-1378378.9417461217,,,,,,,,,
127,42,luxury,-2142438.1299845157,,,,,,,,,
127,43,luxury,-1509102.8508328032,,,,,,,,,
127,44,luxury,-655448.8107511632,,,,,,,,,
127,45,luxury,-2731521.2572935433,,,,,,,,,
127,46,luxury,-611853.4681966422,,,,,,,,,
127,47,luxury,-1630173.6061861592,,,,,,,,,
127,48,luxury,-892780.7924915468,,,,,,,,,
127,49,luxury,-1653420.2902414391,,,,,,,,,
127,50,luxury,-1735107.6942824223,,,,,,,,,
127,51,luxury,-803207.7044223988,,,,,,,,,
128,2,necessity,-2672078.8091120287,,,,,,,,,
128,3,necessity,-1628235.2042909632,,,,,,,,,
128,4,necessity,-2052076.928370357,,,,,,,,,
128,5,necessity,-3251684.4266378633,,,,,,,,,
128,6,necessity,-2513530.3433803036,,,,,,,,,
128,7,necessity,-2531202.043823141,,,,,,,,,
128,8,necessity,-2564765.6649194574,,,,,,,,,
128,9,necessity,-1605548.4690307248,,,,,,,,,
128,10,necessity,-2723607.7201912757,,,,,,,,,
128,11,necessity,-2535200.0504547204,,,,,,,,,
128,12,necessity,-1587850.5756606157,,,,,,,,,
128,13,necessity,-1651115.1388065564,,,,,,,,,
128,14,necessity,-2900132.329001141,,,,,,,,,
128,15,necessity,-2490085.9601390543,,,,,,,,,
128,16,necessity,-1647974.5157347606,,,,,,,,,
128,17,necessity,-1947231.2689229595,,,,,,,,,
128,18,necessity,-2048408.697851316,,,,,,,,,
128,19,necessity,-1829964.1047756847,,,,,,,,,
128,20,necessity,-3080091.6759013557,,,,,,,,,
128,21,necessity,-2545819.1718588374,,,,,,,,,
128,22,necessity,-2518242.7207720224,,,,,,,,,
128,23,necessity,-1372078.3449320227,,,,,,,,,
128,24,necessity,-1175530.1865281698,,,,,,,,,
128,25,necessity,-1505225.8795686262,,,,,,,,,
128,26,necessity,-1662602.5079018916,,,,,,,,,
128,27,necessity,-1742049.232226309,,,,,,,,,
128,28,necessity,-2471282.148810977,,,,,,,,,
128,29,necessity,-2904601.4316861858,,,,,,,,,
128,30,necessity,-1603428.3719318332,,,,,,,,,
128,31,necessity,-2568771.2327886634,,,,,,,,,
128,32,luxury,-851919.4744617977,,,,,,,,,
128,33,luxury,-891679.9541593319,,,,,,,,,
128,34,luxury,-927607.8817925256,,,,,,,,,
128,35,luxury,-1534545.9553649428,,,,,,,,,
128,36,luxury,-2407507.2406302956,,,,,,,,,
128,37,luxury,-1448826.348885984,,,,,,,,,
128,38,luxury,-2404973.1340044285,,,,,,,,,
128,39,luxury,-1370921.5568438442,,,,,,,,,
128,40,luxury,-1868148.8139021436,,,,,,,,,
128,41,luxury,-1378378.9417461217,,,,,,,,,
128,42,luxury,-2142438.1299845157,,,,,,,,,
128,43,luxury,-1509102.8508328032,,,,,,,,,
128,44,luxury,-655448.8107511632,,,,,,,,,
128,45,luxury,-2731521.2572935433,,,,,,,,,
128,46,luxury,-611853.4681966422,,,,,,,,,
128,47,luxury,-1630173.6061861592,,,,,,,,,
128,48,luxury,-892780.7924915468,,,,,,,,,
128,49,luxury,-1653420.2902414391,,,,,,,,,
128,50,luxury,-1735107.6942824223,,,,,,,,,
128,51,luxury,-803207.7044223988,,,,,,,,,
129,2,necessity,-2672078.8091120287,,,,,,,,,
129,3,necessity,-1628235.2042909632,,,,,,,,,
129,4,necessity,-2052076.928370357,,,,,,,,,
129,5,necessity,-3251684.4266378633,,,,,,,,,
129,6,necessity,-2513530.3433803036,,,,,,,,,
129,7,necessity,-2531202.043823141,,,,,,,,,
129,8,necessity,-2564765.6649194574,,,,,,,,,
129,9,necessity,-1605548.4690307248,,,,,,,,,
129,10,necessity,-2723607.7201912757,,,,,,,,,
129,11,necessity,-2535200.0504547204,,,,,,,,,
129,12,necessity,-1587850.5756606157,,,,,,,,,
129,13,necessity,-1651115.1388065564,,,,,,,,,
129,14,necessity,-2900132.329001141,,,,,,,,,
129,15,necessity,-2490085.9601390543,,,,,,,,,
129,16,necessity,-1647974.5157347606,,,,,,,,,
129,17,necessity,-1947231.2689229595,,,,,,,,,
129,18,necessity,-2048408.697851316,,,,,,,,,
129,19,necessity,-1829964.1047756847,,,,,,,,,
129,20,necessity,-3080091.6759013557,,,,,,,,,
129,21,necessity,-2545819.1718588374,,,,,,,,,
129,22,necessity,-2518242.7207720224,,,,,,,,,
129,23,necessity,-1372078.3449320227,,,,,,,,,
129,24,necessity,-1175530.1865281698,,,,,,,,,
129,25,necessity,-1505225.8795686262,,,,,,,,,
129,26,necessity,-1662602.5079018916,,,,,,,,,
129,27,necessity,-1742049.232226309,,,,,,,,,
129,28,necessity,-2471282.148810977,,,,,,,,,
129,29,necessity,-2904601.4316861858,,,,,,,,,
129,30,necessity,-1603428.3719318332,,,,,,,,,
129,31,necessity,-2568771.2327886634,,,,,,,,,
129,32,luxury,-851919.4744617977,,,,,,,,,
129,33,luxury,-891679.9541593319,,,,,,,,,
129,34,luxury,-927607.8817925256,,,,,,,,,
129,35,luxury,-1534545.9553649428,,,,,,,,,
129,36,luxury,-2407507.2406302956,,,,,,,,,
129,37,luxury,-1448826.348885984,,,,,,,,,
129,38,luxury,-2404973.1340044285,,,,,,,,,
129,39,luxury,-1370921.5568438442,,,,,,,,,
129,40,luxury,-1868148.8139021436,,,,,,,,,
129,41,luxury,-1378378.9417461217,,,,,,,,,
129,42,luxury,-2142438.1299845157,,,,,,,,,
129,43,luxury,-1509102.8508328032,,,,,,,,,
129,44,luxury,-655448.8107511632,,,,,,,,,
129,45,luxury,-2731521.2572935433,,,,,,,,,
129,46,luxury,-611853.4681966422,,,,,,,,,
129,47,luxury,-1630173.6061861592,,,,,,,,,
129,48,luxury,-892780.7924915468,,,,,,,,,
129,49,luxury,-1653420.2902414391,,,,,,,,,
129,50,luxury,-1735107.6942824223,,,,,,,,,
129,51,luxury,-803207.7044223988,,,,,,,,,
130,2,necessity,-2672078.8091120287,,,,,,,,,
130,3,necessity,-1628235.2042909632,,,,,,,,,
130,4,necessity,-2052076.928370357,,,,,,,,,
130,5,necessity,-3251684.4266378633,,,,,,,,,
130,6,necessity,-2513530.3433803036,,,,,,,,,
130,7,necessity,-2531202.043823141,,,,,,,,,
130,8,necessity,-2564765.6649194574,,,,,,,,,
130,9,necessity,-1605548.4690307248,,,,,,,,,
130,10,necessity,-2723607.7201912757,,,,,,,,,
130,11,necessity,-2535200.0504547204,,,,,,,,,
130,12,necessity,-1587850.5756606157,,,,,,,,,
130,13,necessity,-1651115.1388065564,,,,,,,,,
130,14,necessity,-2900132.329001141,,,,,,,,,
130,15,necessity,-2490085.9601390543,,,,,,,,,
130,16,necessity,-1647974.5157347606,,,,,,,,,
130,17,necessity,-1947231.2689229595,,,,,,,,,
130,18,necessity,-2048408.697851316,,,,,,,,,
130,19,necessity,-1829964.1047756847,,,,,,,,,
130,20,necessity,-3080091.6759013557,,,,,,,,,
130,21,necessity,-2545819.1718588374,,,,,,,,,
130,22,necessity,-2518242.7207720224,,,,,,,,,
130,23,necessity,-1372078.3449320227,,,,,,,,,
130,24,necessity,-1175530.1865281698,,,,,,,,,
130,25,necessity,-1505225.8795686262,,,,,,,,,
130,26,necessity,-1662602.5079018916,,,,,,,,,
130,27,necessity,-1742049.232226309,,,,,,,,,
130,28,necessity,-2471282.148810977,,,,,,,,,
130,29,necessity,-2904601.4316861858,,,,,,,,,
130,30,necessity,-1603428.3719318332,,,,,,,,,
130,31,necessity,-2568771.2327886634,,,,,,,,,
130,32,luxury,-851919.4744617977,,,,,,,,,
130,33,luxury,-891679.9541593319,,,,,,,,,
130,34,luxury,-927607.8817925256,,,,,,,,,
130,35,luxury,-1534545.9553649428,,,,,,,,,
130,36,luxury,-2407507.2406302956,,,,,,,,,
130,37,luxury,-1448826.348885984,,,,,,,,,
130,38,luxury,-2404973.1340044285,,,,,,,,,
130,39,luxury,-1370921.5568438442,,,,,,,,,
130,40,luxury,-1868148.8139021436,,,,,,,,,
130,41,luxury,-1378378.9417461217,,,,,,,,,
130,42,luxury,-2142438.1299845157,,,,,,,,,
130,43,luxury,-1509102.8508328032,,,,,,,,,
130,44,luxury,-655448.8107511632,,,,,,,,,
130,45,luxury,-2731521.2572935433,,,,,,,,,
130,46,luxury,-611853.4681966422,,,,,,,,,
130,47,luxury,-1630173.6061861592,,,,,,,,,
130,48,luxury,-892780.7924915468,,,,,,,,,
130,49,luxury,-1653420.2902414391,,,,,,,,,
130,50,luxury,-1735107.6942824223,,,,,,,,,
130,51,luxury,-803207.7044223988,,,,,,,,,
131,2,necessity,-2672078.8091120287,,,,,,,,,
131,3,necessity,-1628235.2042909632,,,,,,,,,
131,4,necessity,-2052076.928370357,,,,,,,,,
131,5,necessity,-3251684.4266378633,,,,,,,,,
131,6,necessity,-2513530.3433803036,,,,,,,,,
131,7,necessity,-2531202.043823141,,,,,,,,,
131,8,necessity,-2564765.6649194574,,,,,,,,,
131,9,necessity,-1605548.4690307248,,,,,,,,,
131,10,necessity,-2723607.7201912757,,,,,,,,,
131,11,necessity,-2535200.0504547204,,,,,,,,,
131,12,necessity,-1587850.5756606157,,,,,,,,,
131,13,necessity,-1651115.1388065564,,,,,,,,,
131,14,necessity,-2900132.329001141,,,,,,,,,
131,15,necessity,-2490085.9601390543,,,,,,,,,
131,16,necessity,-1647974.5157347606,,,,,,,,,
131,17,necessity,-1947231.2689229595,,,,,,,,,
131,18,necessity,-2048408.697851316,,,,,,,,,
131,19,necessity,-1829964.1047756847,,,,,,,,,
131,20,necessity,-3080091.6759013557,,,,,,,,,
131,21,necessity,-2545819.1718588374,,,,,,,,,
131,22,necessity,-2518242.7207720224,,,,,,,,,
131,23,necessity,-1372078.3449320227,,,,,,,,,
131,24,necessity,-1175530.1865281698,,,,,,,,,
131,25,necessity,-1505225.8795686262,,,,,,,,,
131,26,necessity,-1662602.5079018916,,,,,,,,,
131,27,necessity,-1742049.232226309,,,,,,,,,
131,28,necessity,-2471282.148810977,,,,,,,,,
131,29,necessity,-2904601.4316861858,,,,,,,,,
131,30,necessity,-1603428.3719318332,,,,,,,,,
131,31,necessity,-2568771.2327886634,,,,,,,,,
131,32,luxury,-851919.4744617977,,,,,,,,,
131,33,luxury,-891679.9541593319,,,,,,,,,
131,34,luxury,-927607.8817925256,,,,,,,,,
131,35,luxury,-1534545.9553649428,,,,,,,,,
131,36,luxury,-2407507.2406302956,,,,,,,,,
131,37,luxury,-1448826.348885984,,,,,,,,,
131,38,luxury,-2404973.1340044285,,,,,,,,,
131,39,luxury,-1370921.5568438442,,,,,,,,,
131,40,luxury,-1868148.8139021436,,,,,,,,,
131,41,luxury,-1378378.9417461217,,,,,,,,,
131,42,luxury,-2142438.1299845157,,,,,,,,,
131,43,luxury,-1509102.8508328032,,,,,,,,,
131,44,luxury,-655448.8107511632,,,,,,,,,
131,45,luxury,-2731521.2572935433,,,,,,,,,
131,46,luxury,-611853.4681966422,,,,,,,,,
131,47,luxury,-1630173.6061861592,,,,,,,,,
131,48,luxury,-892780.7924915468,,,,,,,,,
131,49,luxury,-1653420.2902414391,,,,,,,,,
131,50,luxury,-1735107.6942824223,,,,,,,,,
131,51,luxury,-803207.7044223988,,,,,,,,,
132,2,necessity,-2672078.8091120287,,,,,,,,,
132,3,necessity,-1628235.2042909632,,,,,,,,,
132,4,necessity,-2052076.928370357,,,,,,,,,
132,5,necessity,-3251684.4266378633,,,,,,,,,
132,6,necessity,-2513530.3433803036,,,,,,,,,
132,7,necessity,-2531202.043823141,,,,,,,,,
132,8,necessity,-2564765.6649194574,,,,,,,,,
132,9,necessity,-1605548.4690307248,,,,,,,,,
132,10,necessity,-2723607.7201912757,,,,,,,,,
132,11,necessity,-2535200.0504547204,,,,,,,,,
132,12,necessity,-1587850.5756606157,,,,,,,,,
132,13,necessity,-1651115.1388065564,,,,,,,,,
132,14,necessity,-2900132.329001141,,,,,,,,,
132,15,necessity,-2490085.9601390543,,,,,,,,,
132,16,necessity,-1647974.5157347606,,,,,,,,,
132,17,necessity,-1947231.2689229595,,,,,,,,,
132,18,necessity,-2048408.697851316,,,,,,,,,
132,19,necessity,-1829964.1047756847,,,,,,,,,
132,20,necessity,-3080091.6759013557,,,,,,,,,
132,21,necessity,-2545819.1718588374,,,,,,,,,
132,22,necessity,-2518242.7207720224,,,,,,,,,
132,23,necessity,-1372078.3449320227,,,,,,,,,
132,24,necessity,-1175530.1865281698,,,,,,,,,
132,25,necessity,-1505225.8795686262,,,,,,,,,
132,26,necessity,-1662602.5079018916,,,,,,,,,
132,27,necessity,-1742049.232226309,,,,,,,,,
132,28,necessity,-2471282.148810977,,,,,,,,,
132,29,necessity,-2904601.4316861858,,,,,,,,,
132,30,necessity,-1603428.3719318332,,,,,,,,,
132,31,necessity,-2568771.2327886634,,,,,,,,,
132,32,luxury,-851919.4744617977,,,,,,,,,
132,33,luxury,-891679.9541593319,,,,,,,,,
132,34,luxury,-927607.8817925256,,,,,,,,,
132,35,luxury,-1534545.9553649428,,,,,,,,,
